step,joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
149,0.30941909551620483,0.047398753464221954,0.11601748317480087,-0.02296908013522625,0.01580328494310379,-0.006864058785140514,-0.00036567452480085194
150,0.30941909551620483,0.047398753464221954,0.11601748317480087,-0.02296908013522625,0.01580328494310379,-0.006864058785140514,-0.00036567452480085194
151,0.769595742225647,-0.5577847957611084,0.37416383624076843,0.35176026821136475,0.04624291509389877,0.06365080922842026,-0.0008095966186374426
152,0.960311233997345,-0.6654379367828369,0.4452824294567108,0.20707948505878448,0.06307801604270935,0.034516654908657074,0.014637937769293785
153,1.0889724493026733,-0.7433907985687256,0.5412037372589111,0.10392384231090546,0.04175128415226936,0.024425119161605835,0.003942102659493685
154,1.1682391166687012,-0.7017558813095093,0.6300134658813477,-0.04746108129620552,0.026260828599333763,-0.03198112174868584,-0.0017210429068654776
155,0.9186134338378906,-0.4712075889110565,0.4193822145462036,-0.1637863963842392,0.038020458072423935,-0.01579539105296135,0.022091379389166832
156,0.8644450902938843,-0.5156968235969543,0.4716036021709442,-0.130629301071167,0.013745713979005814,0.005087517201900482,0.012398004531860352
157,0.7202223539352417,-0.45871827006340027,0.4356565475463867,-0.14630521833896637,0.010486546903848648,-0.020461490377783775,-0.013421102426946163
158,0.6508163213729858,-0.07634755969047546,0.49550798535346985,-0.41141873598098755,0.21572384238243103,-0.3396925628185272,0.007015441078692675
159,0.25789615511894226,-0.1631535440683365,0.17895597219467163,-0.2585405707359314,0.08569525927305222,-0.17912830412387848,0.0041711642406880856
160,0.18264195322990417,0.048456139862537384,0.11425431817770004,-0.4086024761199951,0.057478100061416626,-0.20257511734962463,0.004159845877438784
161,0.27584847807884216,-0.16689856350421906,0.28212770819664,-0.14774242043495178,-0.02620784193277359,-0.011685729958117008,0.0017053260235115886
162,-0.015574779361486435,-0.23006004095077515,0.07372671365737915,0.0030770553275942802,0.010117737576365471,0.009647861123085022,0.026859603822231293
163,-0.2001848667860031,-0.11608217656612396,-0.10999886691570282,0.08901975303888321,0.019176561385393143,-0.018565677106380463,0.0101559367030859
164,0.04052991420030594,0.02077067643404007,0.07940659672021866,-0.09257295727729797,-0.014409635215997696,0.00042265793308615685,-0.006645430810749531
165,0.166521355509758,0.1343652904033661,0.154102623462677,-0.23169997334480286,-0.0256513562053442,-0.018019862473011017,0.0011755648301914334
166,0.2681809663772583,0.27728110551834106,0.20175805687904358,-0.24320773780345917,-0.013746779412031174,-0.0679696798324585,0.00572165148332715
167,0.295116126537323,0.2249506562948227,0.22749601304531097,-0.15110161900520325,-0.02668134495615959,0.03910268470644951,0.014117893762886524
168,0.3292502164840698,0.2986159920692444,0.23856475949287415,-0.21605652570724487,-0.020974131301045418,0.009578638710081577,0.00019996374612674117
169,0.029938682913780212,0.3760855197906494,-0.0663057491183281,-0.19124026596546173,0.005174668505787849,-0.05734756216406822,-0.0027033609803766012
170,-0.0805853083729744,0.40344512462615967,-0.17976877093315125,-0.1900113970041275,0.01776495762169361,-0.0873119980096817,0.0028007454238831997
171,-0.2607373297214508,0.3499808609485626,-0.3244006335735321,-0.04956464469432831,0.022720569744706154,-0.029235336929559708,-0.004465656355023384
172,-0.39728373289108276,0.40048983693122864,-0.4585123658180237,0.024598537012934685,0.04701785370707512,-0.011530347168445587,0.03197663649916649
173,-0.419430136680603,0.42810937762260437,-0.46978360414505005,0.04685544595122337,0.02338080108165741,-0.023948347195982933,-0.01280018500983715
174,-0.3313354253768921,0.43176740407943726,-0.3750036358833313,0.0867016389966011,0.023366810753941536,0.0252828411757946,0.013279213570058346
175,-0.3566286861896515,0.566684365272522,-0.41635775566101074,-0.05489862710237503,0.022470764815807343,-0.07926434278488159,-0.00248421891592443
176,-0.12495562434196472,0.5650807619094849,-0.186736598610878,-0.07616392523050308,0.007615780457854271,-0.058157291263341904,0.0043288036249578
177,0.08535537123680115,0.46028634905815125,0.04414743185043335,-0.1559857428073883,-0.023283202201128006,0.031017474830150604,0.0020307055674493313
178,0.227228045463562,0.5107645988464355,0.15110349655151367,-0.3817262351512909,-0.049131814390420914,-0.07988712191581726,-0.015082242898643017
179,0.2826320230960846,0.37287014722824097,0.2349834144115448,-0.27886807918548584,-0.036528248339891434,0.017929185181856155,0.008764080703258514
180,0.16795071959495544,0.3915361762046814,0.11073940992355347,-0.309998095035553,-0.022599780932068825,-0.0583106130361557,0.0006897468701936305
181,-0.10381678491830826,0.20808032155036926,-0.1076890230178833,-0.006861249450594187,-0.0011747227981686592,0.023460879921913147,0.0010272172512486577
182,-0.1872464120388031,2.1354575157165527,-0.6662267446517944,-2.0610430240631104,0.17087861895561218,-1.6672602891921997,-0.03635779023170471
183,-0.05455580726265907,0.7931212186813354,-0.17311781644821167,-0.4354304373264313,0.025462348014116287,0.12653681635856628,-0.004869718570262194
184,-0.20794938504695892,0.8752121329307556,-0.44111397862434387,-0.6414142847061157,-0.03515172749757767,-0.08684562146663666,-0.006021990906447172
185,-0.15501892566680908,1.0474845170974731,-0.4836438298225403,-0.864919126033783,-0.05014713108539581,-0.29499351978302,-0.009987080469727516
186,-0.09659852087497711,1.059524655342102,-0.457024484872818,-0.9054555892944336,-0.0611678846180439,-0.3320242166519165,-0.0032742838375270367
187,0.04466637969017029,1.027754306793213,-0.2521352767944336,-0.7633755207061768,-0.004309407435357571,-0.19888485968112946,-0.0013880969490855932
188,0.08479601889848709,0.8632129430770874,-0.15594108402729034,-0.5005187392234802,-0.001985555049031973,-0.03412260115146637,0.003721163608133793
189,0.07915020734071732,0.9847396612167358,-0.20245572924613953,-0.592343270778656,-0.0071999691426754,-0.15768837928771973,-0.01014468353241682
190,0.11452008038759232,0.9767507314682007,-0.1607665717601776,-0.5296140909194946,-0.020735204219818115,-0.11492469906806946,-0.023201562464237213
191,-0.030643783509731293,0.7097954750061035,-0.2159576714038849,-0.2035362720489502,-0.01318405568599701,0.06399201601743698,-0.0035712618846446276
192,-0.0061021894216537476,0.7391875386238098,-0.20284950733184814,-0.30932384729385376,-0.007767415605485439,-0.013329137116670609,0.005736093968153
193,-0.030537903308868408,0.7385954856872559,-0.21240873634815216,-0.29707765579223633,-0.005582481622695923,-0.016186686232686043,-0.004138034302741289
194,-0.09009996801614761,0.7804399728775024,-0.29113373160362244,-0.4475596845149994,-0.02184448391199112,-0.08638118207454681,-0.0008976729004643857
195,-0.0581231452524662,0.8455119729042053,-0.26655545830726624,-0.5738123059272766,-0.014444817788898945,-0.1289638727903366,-0.0015400168485939503
196,-0.08279035240411758,0.6955785155296326,-0.2392188310623169,-0.49220532178878784,-0.023119905963540077,-0.09753908962011337,-0.02364974096417427
197,-0.10827109217643738,0.537703812122345,-0.22209671139717102,-0.33490797877311707,-0.0020912401378154755,-0.05641768500208855,0.019777361303567886
198,-0.06478340923786163,0.4256594777107239,-0.13548581302165985,-0.20923864841461182,-0.009868236258625984,-0.020009558647871017,-0.005383042152971029
199,-0.04852336645126343,0.4715343415737152,-0.1519944667816162,-0.3099132478237152,-0.019743140786886215,-0.11491590738296509,-0.00016691623022779822
200,0.021996639668941498,0.39462897181510925,-0.04722784459590912,-0.1983005851507187,-0.009688936173915863,-0.05307230353355408,-0.0021762503311038017
201,0.13485924899578094,0.4363781213760376,0.10174913704395294,-0.25287407636642456,0.04832151159644127,-0.07008729875087738,0.004838144406676292
202,0.01894485205411911,0.3066147267818451,0.0023063570261001587,-0.14448601007461548,0.022414974868297577,-0.025539761409163475,0.0025538657791912556
203,0.12932775914669037,0.7596955299377441,-0.05488325655460358,-0.4023444354534149,-0.03882501274347305,0.0711650550365448,-0.0007017485331743956
204,0.06687358021736145,0.9143508672714233,-0.17882782220840454,-0.6856565475463867,0.008665117435157299,-0.18048281967639923,0.000313570344587788
205,0.26705417037010193,0.9747083187103271,0.012963160872459412,-0.7855952978134155,0.04094456136226654,-0.18172265589237213,0.004778414499014616
206,0.3529725968837738,1.0322346687316895,0.07264304161071777,-0.846022367477417,0.049624692648649216,-0.20006519556045532,0.011482063680887222
207,0.3917310833930969,1.04323148727417,0.12261414527893066,-0.8413289785385132,0.06793321669101715,-0.24773713946342468,-0.010170228779315948
208,0.4404292404651642,0.8666683435440063,0.19967247545719147,-0.7023559212684631,0.04534567892551422,-0.15805478394031525,0.002844147849828005
209,0.2766103148460388,1.001609444618225,-0.0012840032577514648,-0.8869829177856445,0.049688734114170074,-0.2659839391708374,0.0037333874497562647
210,0.36661607027053833,0.9360292553901672,0.11678680777549744,-0.8934997320175171,0.05298309028148651,-0.2636520564556122,0.001596234505996108
211,0.14852720499038696,0.9182641506195068,-0.0984058678150177,-0.7990676760673523,0.0379481203854084,-0.24128426611423492,6.180798663990572e-05
212,-0.08444103598594666,0.7902318835258484,-0.32032421231269836,-0.5893025994300842,0.0028777820989489555,-0.1762765645980835,0.006767834536731243
213,-0.07310604304075241,0.7867522239685059,-0.3111990690231323,-0.5601629614830017,-0.010649839416146278,-0.170338973402977,-0.0011978416005149484
214,-0.01113465428352356,0.6325041651725769,-0.19838383793830872,-0.454865038394928,-0.01651480607688427,-0.09600117057561874,-0.001743812346830964
215,-0.12677332758903503,0.6630668044090271,-0.3152291476726532,-0.3945983350276947,-0.0048768650740385056,-0.10779441893100739,0.004371824208647013
216,-0.1687491238117218,0.7522236704826355,-0.4050772488117218,-0.5005186796188354,-0.02724161557853222,-0.16272635757923126,0.004072263371199369
217,-0.04677405208349228,0.8195176720619202,-0.2743297815322876,-0.5576621890068054,-0.0033581694588065147,-0.15776121616363525,0.0026383826043456793
218,-0.10534367710351944,0.864116370677948,-0.3502618372440338,-0.6353810429573059,-0.01201719418168068,-0.17628298699855804,0.0027575832791626453
219,-0.10690952837467194,0.992462158203125,-0.37890487909317017,-0.7727463245391846,0.005399754270911217,-0.26220154762268066,6.428065535146743e-05
220,-0.09616003930568695,0.9450352191925049,-0.35810527205467224,-0.656913697719574,-0.0069564394652843475,-0.18836526572704315,-0.0005748319090344012
221,-0.12742763757705688,0.9507686495780945,-0.398411363363266,-0.6332467198371887,-0.012409218586981297,-0.18638642132282257,0.0018547828076407313
222,-0.059669483453035355,0.9220085144042969,-0.30604833364486694,-0.5453969240188599,-0.006384082138538361,-0.11335225403308868,-0.0017803868977352977
223,-0.05366209149360657,0.8096036314964294,-0.2687256634235382,-0.4562845826148987,0.0001833825372159481,-0.08604447543621063,0.00772258872166276
224,-0.12698298692703247,0.8109253644943237,-0.360543429851532,-0.4342105984687805,-0.019273368641734123,-0.08924210071563721,0.005424805451184511
225,0.012262330390512943,0.8315869569778442,-0.21268536150455475,-0.5270483493804932,-0.004731748253107071,-0.11696862429380417,-0.0012053238460794091
226,-0.036474909633398056,0.8458722233772278,-0.25917375087738037,-0.5144046545028687,-0.0030741665977984667,-0.08758661150932312,0.0015650443965569139
227,-0.015601876191794872,0.9913328886032104,-0.27811986207962036,-0.7396252155303955,0.012974082492291927,-0.20196785032749176,0.006955166347324848
228,-0.0243003498762846,1.072354793548584,-0.31424593925476074,-0.8391039371490479,0.013589244335889816,-0.2629508376121521,0.004408121109008789
229,-0.02852916158735752,0.9952072501182556,-0.29983803629875183,-0.7989554405212402,0.006560904905200005,-0.24074886739253998,0.0014797244220972061
230,-0.18896526098251343,1.0007576942443848,-0.49458134174346924,-0.8001275062561035,-0.017558086663484573,-0.2889001667499542,0.005485564470291138
231,-0.24322424829006195,0.7864002585411072,-0.4678017497062683,-0.5751873254776001,-0.021241098642349243,-0.1502905637025833,-0.006382934283465147
232,-0.25351977348327637,0.9325419068336487,-0.5629047155380249,-0.7334619760513306,-0.03894076868891716,-0.30447086691856384,-0.000968115171417594
233,-0.08349467813968658,0.8491670489311218,-0.3318237066268921,-0.7260351181030273,0.004050645977258682,-0.3014853894710541,-0.0021003216970711946
234,-0.02897142991423607,0.7872689366340637,-0.2541309893131256,-0.6685674786567688,0.004087118431925774,-0.2683885395526886,-0.00768863083794713
235,-0.03608480468392372,0.6484567523002625,-0.217383474111557,-0.5345342755317688,-0.001002136617898941,-0.17293761670589447,-0.00330532668158412
236,-0.11755456775426865,0.626122236251831,-0.2885870635509491,-0.4148225784301758,0.002479730173945427,-0.0902394950389862,0.016092970967292786
237,0.10467901825904846,0.6317763924598694,-0.04211292415857315,-0.35739636421203613,0.009614421054720879,-0.02318967692553997,-0.004928214009851217
238,0.17173996567726135,0.607825756072998,0.0292014479637146,-0.3520367443561554,0.017871079966425896,-0.041966360062360764,0.0014197598211467266
239,0.08107180148363113,0.6604080200195312,-0.08000480383634567,-0.45540010929107666,0.008111932314932346,-0.08549755811691284,-0.008193586021661758
240,-0.02317378669977188,0.7164995074272156,-0.21650055050849915,-0.5329462289810181,0.004261717200279236,-0.16013701260089874,-0.0016891851555556059
241,-0.08458642661571503,0.7355005741119385,-0.2968217432498932,-0.5625547766685486,-0.004506401717662811,-0.1819259226322174,0.004462694749236107
242,-0.05632806196808815,0.900376558303833,-0.3226509094238281,-0.7302778959274292,-0.014805246144533157,-0.2852785289287567,-0.018834136426448822
243,-0.10284992307424545,0.9069721102714539,-0.36957916617393494,-0.7272303700447083,-0.0038589872419834137,-0.2674710750579834,0.004082214552909136
244,-0.08862180262804031,0.9372192025184631,-0.35108140110969543,-0.754639208316803,-0.0005821846425533295,-0.2400076538324356,0.0013730067294090986
245,0.08585553616285324,1.0698871612548828,-0.19323082268238068,-0.9012029767036438,0.023172015324234962,-0.2882480323314667,-0.0027855669613927603
246,0.05727938562631607,0.981182873249054,-0.19959191977977753,-0.822098970413208,0.01682589016854763,-0.2512575089931488,-0.0029174708761274815
247,0.13269323110580444,0.9793239831924438,-0.10636024177074432,-0.7740758061408997,0.029117221012711525,-0.19550971686840057,0.00024803870473988354
248,0.11969958990812302,0.994751513004303,-0.12715403735637665,-0.7542389631271362,0.028290025889873505,-0.20289738476276398,-6.339354877127334e-05
249,0.01566111296415329,1.0435750484466553,-0.26243141293525696,-0.8187524080276489,0.01693481206893921,-0.25508418679237366,0.0030072624795138836
250,-0.009183773770928383,1.1421582698822021,-0.3213774561882019,-0.9648193120956421,0.01587388850748539,-0.3376255929470062,-0.0008016617503017187
251,0.22803552448749542,1.1396838426589966,-0.04722157120704651,-0.9829891920089722,0.04329850897192955,-0.27427393198013306,-0.0008141390280798078
252,0.15119898319244385,0.9545652866363525,-0.07745209336280823,-0.8064436912536621,0.03424658998847008,-0.2099371701478958,0.00014095463848207146
253,-0.06235187500715256,0.8907134532928467,-0.30550575256347656,-0.7124911546707153,0.0011326214298605919,-0.20371799170970917,0.0010581276146695018
254,-0.17285795509815216,0.944972813129425,-0.4417666792869568,-0.7461918592453003,-0.0015124715864658356,-0.25232166051864624,0.004598027560859919
255,-0.1095089316368103,0.9254748821258545,-0.3769662082195282,-0.6634941697120667,-0.02122170850634575,-0.19943585991859436,-0.012138238176703453
256,-0.05360431224107742,0.9444178938865662,-0.3071737289428711,-0.6706456542015076,0.0068785990588366985,-0.16149327158927917,0.013369984924793243
257,-0.08700191229581833,0.9348940253257751,-0.3517627716064453,-0.6328148245811462,-0.009865515865385532,-0.19483017921447754,-0.005532868672162294
258,-0.044139713048934937,0.9744353294372559,-0.31836554408073425,-0.6971902251243591,0.0001387130469083786,-0.24246400594711304,-0.004341322463005781
259,-0.04787309840321541,0.8538429737091064,-0.282675176858902,-0.5096126794815063,-0.007207596208900213,-0.10513501614332199,0.004694102797657251
260,-0.17719535529613495,0.7566540837287903,-0.4275633692741394,-0.38635388016700745,-0.04900139197707176,-0.05922828987240791,0.016365569084882736
261,-0.0309925340116024,0.8012903332710266,-0.24303095042705536,-0.4755897521972656,0.004204710945487022,-0.06719622015953064,0.018249521031975746
262,-0.23328876495361328,0.8448147773742676,-0.491380512714386,-0.5695786476135254,-0.02605670690536499,-0.18806923925876617,0.0002567824849393219
263,-0.14128178358078003,0.8382408618927002,-0.366321325302124,-0.5687670111656189,-0.004196003079414368,-0.09990709275007248,0.011983473785221577
264,-0.25401732325553894,1.0904099941253662,-0.5949602127075195,-0.9348654747009277,-0.022885307669639587,-0.38560524582862854,-0.0030482960864901543
265,-0.37923356890678406,1.1727943420410156,-0.7562257647514343,-1.0734890699386597,-0.026647213846445084,-0.473147988319397,0.0001704958121990785
266,-0.19491979479789734,1.1802232265472412,-0.5521271228790283,-1.034416675567627,-0.010937079787254333,-0.4116830825805664,-0.000346619839547202
267,-0.1439671665430069,1.172893762588501,-0.4809931814670563,-0.9901837110519409,0.0005429200828075409,-0.36255666613578796,-0.0007582190446555614
268,0.0778937041759491,1.2051761150360107,-0.23588182032108307,-1.0060644149780273,0.0280738677829504,-0.30917593836784363,0.0026968305464833975
269,0.02555723488330841,1.0242506265640259,-0.24934378266334534,-0.836395800113678,0.013709120452404022,-0.254862517118454,0.002073365030810237
270,-0.02854880690574646,0.9725798964500427,-0.2870641052722931,-0.7547013759613037,0.013841444626450539,-0.22485609352588654,0.003812648355960846
271,-0.14786449074745178,0.9505668878555298,-0.4193439781665802,-0.6901050806045532,-0.0072999149560928345,-0.21745754778385162,0.0024113482795655727
272,-0.07466156035661697,0.9682269096374512,-0.3411383628845215,-0.7090137004852295,-0.002332945354282856,-0.1847594678401947,0.005744254682213068
273,0.039878226816654205,1.0172350406646729,-0.22525891661643982,-0.7633625268936157,0.019820496439933777,-0.22527799010276794,0.0030468818731606007
274,0.09227095544338226,0.7371571063995361,-0.09175103902816772,-0.5144003629684448,0.016452671959996223,-0.08627912402153015,0.013806933537125587
275,0.07476729154586792,0.8175702095031738,-0.1423920840024948,-0.6183128356933594,0.004014185164123774,-0.12556962668895721,0.0092009911313653
276,0.1590326875448227,0.9665213227272034,-0.08413830399513245,-0.733047366142273,0.024064399302005768,-0.19109684228897095,0.0009911138331517577
277,-0.10264654457569122,0.8887577652931213,-0.3553941249847412,-0.6584869623184204,-0.0028430335223674774,-0.21195343136787415,0.004059195052832365
278,-0.07696901261806488,0.9166221022605896,-0.3368772864341736,-0.6849060654640198,-0.007522128522396088,-0.20714117586612701,-0.00061724369879812
279,-0.023565925657749176,0.9836968183517456,-0.2964439392089844,-0.7463185787200928,-0.0013737361878156662,-0.2241339236497879,-0.001926344819366932
280,-0.1526549607515335,0.8809502124786377,-0.42206352949142456,-0.7625776529312134,-0.01901092939078808,-0.28067272901535034,-0.0026216243859380484
281,-0.05357561260461807,0.7517156004905701,-0.2534858286380768,-0.6707597374916077,0.016167789697647095,-0.2329295426607132,0.0016193985939025879
282,0.014718826860189438,0.7341346740722656,-0.17411841452121735,-0.6967224478721619,0.02290034480392933,-0.23075993359088898,0.0029868832789361477
283,0.06998325884342194,0.7270708680152893,-0.11182355135679245,-0.7981033325195312,0.039298489689826965,-0.3045901954174042,0.002152080414816737
284,-0.0417029932141304,0.7229738831520081,-0.23823295533657074,-0.6790112853050232,0.013728126883506775,-0.2410794198513031,0.002102109370753169
285,-0.16074110567569733,0.795725405216217,-0.4078126549720764,-0.753002405166626,-0.009408537298440933,-0.34155407547950745,-0.00854441523551941
286,0.09304306656122208,0.7391625642776489,-0.0950324684381485,-0.5596000552177429,0.017771128565073013,-0.13378384709358215,0.008781070820987225
287,0.018180586397647858,0.8534830212593079,-0.20457589626312256,-0.6686333417892456,0.017149759456515312,-0.21170397102832794,-0.0005330797284841537
288,0.11621423065662384,0.7132471799850464,-0.0700608417391777,-0.4584497809410095,-0.007024707272648811,-0.020612075924873352,0.00802434142678976
289,0.16735480725765228,0.7831243276596069,0.01598459482192993,-0.47623133659362793,0.04992194473743439,-0.0434371717274189,0.0006971912807784975
290,0.16062255203723907,0.9990549087524414,-0.10880288481712341,-0.7610103487968445,0.005607591941952705,-0.2518765926361084,-0.02030656673014164
291,0.0813530832529068,0.8202472925186157,-0.11668447405099869,-0.5431419014930725,0.01876342110335827,-0.13667277991771698,-0.013790810480713844
292,-0.04041694849729538,0.8155520558357239,-0.2406386435031891,-0.5134520530700684,0.026973284780979156,-0.14962425827980042,0.001957268686965108
293,-0.13934765756130219,0.7858709096908569,-0.3983674943447113,-0.5345575213432312,-0.04193881154060364,-0.20424611866474152,-0.010674982331693172
294,-0.032890982925891876,0.7249268889427185,-0.21232184767723083,-0.5523731708526611,0.025621555745601654,-0.1615253984928131,0.007375044282525778
295,-0.057943254709243774,0.7041653990745544,-0.26152682304382324,-0.5951480269432068,0.0021917298436164856,-0.22412317991256714,0.001914396183565259
296,-0.00532001256942749,0.7253724336624146,-0.21165621280670166,-0.6984776854515076,0.0010836701840162277,-0.2723304033279419,-0.012875252403318882
297,0.020193343982100487,0.6946696639060974,-0.16666969656944275,-0.6752865314483643,0.0161155816167593,-0.24478274583816528,-0.0005959542468190193
298,0.010213521309196949,0.6418210864067078,-0.15500913560390472,-0.5175418853759766,0.015402822755277157,-0.1632279008626938,-0.00025420612655580044
